X(mg),Y(mg),Z(mg),X(dps),Y(dps),Z(dps),X(mGa),Y(mGa),Z(mGa),Output
-901,-1998,1664,-22.2,26.8,51.2,-340,-434,173,2
-1998,-1998,-796,-242.2,-207.5,-522.1,-299,-510,202,2
-388,-532,1081,-73.7,-105.2,-235.8,-219,-559,124,2
-1191,-305,305,52.4,-55.3,-97.7,-176,-583,105,2
-1998,-134,283,-20.8,-73.9,-34.8,-140,-590,87,2
-1930,512,-259,34.7,-38.2,-60.4,-123,-605,88,2
-1792,1517,527,40.2,-52.3,-95.3,-92,-605,53,2
-1719,-222,-577,-90.6,-100.1,-246.7,-9,-647,87,2
-1583,855,-1265,242.6,-80.7,-191.0,94,-633,55,2
-1650,1351,-909,-53.6,-31.5,-53.4,136,-587,5,2
-175,-236,-379,-133.7,62.8,157.8,123,-612,21,2
-273,-447,-454,20.2,135.2,370.6,13,-636,50,2
-1546,645,403,20.4,226.2,444.3,-145,-588,64,2
-1998,-1918,465,-264.7,166.3,378.2,-310,-496,156,2
-962,-1998,534,42.9,52.2,99.8,-343,-448,188,2
-1179,-1542,-426,78.3,2.8,-109.6,-332,-473,188,2
1200,1207,-936,237.3,-101.9,-256.2,-241,-549,115,2
-323,-1396,-234,101.7,-54.6,-135.1,-179,-591,96,2
-1961,-366,264,-30.1,-72.6,-54.9,-148,-601,83,2
-1997,140,-136,-4.4,-30.8,-60.0,-125,-615,97,2
-1791,1510,-137,103.8,-37.2,-81.5,-100,-613,68,2
-1738,-34,-451,-180.3,-101.6,-254.5,-16,-646,83,2
-1788,190,-1184,159.6,-81.2,-250.1,91,-632,83,2
-1355,1493,-592,138.2,-60.0,-106.6,141,-593,5,2
5,79,-193,-140.4,77.4,122.0,127,-611,39,2
-45,-491,-385,17.8,147.7,325.4,42,-625,52,2
-984,542,-106,23.8,229.2,414.0,-107,-598,58,2
-1998,-1052,818,-111.8,214.7,400.2,-263,-532,114,2
-1742,-1998,850,-79.3,80.5,189.2,-340,-461,176,2
-445,-1954,275,-46.5,4.9,-72.5,-340,-465,186,2
838,1005,-551,620.4,-67.2,-242.6,-271,-543,152,2
-411,-1816,-270,-29.3,-79.5,-227.3,-197,-585,111,2
-1322,-480,161,-14.2,-58.1,-76.5,-161,-611,85,2
-1998,-140,-12,-51.5,-41.0,-65.6,-126,-619,102,2
-1710,799,-261,125.5,-18.3,-69.5,-112,-624,85,2
-1421,527,-505,-132.3,-66.6,-182.8,-70,-638,70,2
-1979,-585,-518,16.7,-83.9,-295.3,30,-654,91,2
-1974,1298,-983,264.6,-84.0,-155.2,122,-629,22,2
-245,918,-434,-21.0,25.4,4.0,140,-599,12,2
-42,-286,-415,-10.4,138.9,280.2,57,-611,15,2
-854,571,-195,36.6,232.9,397.6,-97,-586,17,2
-1998,-601,82,-109.6,265.0,414.7,-250,-522,75,2
-1998,-1998,1041,-59.7,139.5,269.0,-337,-430,141,2
-29,-1998,1111,-115.4,8.4,-38.5,-343,-424,170,2
485,-1631,218,461.4,-130.2,-276.8,-294,-501,151,2
-1151,-1881,612,-130.4,-93.4,-263.2,-215,-562,102,2
-955,-593,179,23.5,-44.1,-119.4,-175,-584,77,2
-1970,-191,75,-42.7,-49.0,-50.4,-150,-599,64,2
-1666,-56,-431,73.0,-15.8,-73.0,-126,-604,76,2
-1835,1421,303,38.2,-57.3,-111.9,-89,-601,39,2
-1746,-39,-549,-149.1,-101.9,-261.2,-7,-644,73,2
-1998,245,-667,228.7,-89.5,-228.4,97,-629,44,2
-235,1456,-209,161.4,-33.6,-87.9,139,-587,-8,2
95,-43,-465,-56.8,117.9,127.4,110,-598,-20,2
-293,-10,-502,102.2,229.9,338.9,-16,-597,-34,2
-1534,899,316,44.5,316.1,429.1,-200,-522,-26,2
-1998,-1271,752,-151.6,224.5,357.2,-330,-420,54,2
-840,-1998,1242,22.6,45.6,99.1,-384,-361,115,2
-1553,-1998,-1669,-212.5,50.1,-196.0,-384,-375,130,2
450,1790,459,152.6,-112.7,-266.8,-321,-456,69,2
-1009,148,-190,140.4,-43.0,-135.8,-267,-506,46,2
-1309,-740,-157,10.7,-31.0,-59.6,-229,-528,34,2
-1998,-55,-228,-95.4,-18.2,-56.0,-216,-546,32,2
-1666,455,-518,209.0,-0.7,-79.1,-190,-538,6,2
-1622,870,-234,-127.7,-82.7,-238.8,-132,-574,0,2
-1943,-373,-935,84.5,-75.3,-308.9,-31,-596,-5,2
-1759,1581,-902,288.1,-58.4,-130.3,31,-535,-78,2
-7,666,-343,-35.0,73.1,38.6,30,-532,-85,2
74,-271,-335,-30.8,193.4,274.8,-60,-530,-68,2
-1004,631,-119,68.6,260.5,396.6,-210,-459,-42,2
-1998,-311,528,-57.4,275.8,418.8,-323,-356,30,2
-1998,-1998,1159,-19.1,95.4,212.4,-369,-271,91,2
-315,-1998,1306,-61.7,-16.9,-100.2,-373,-269,100,2
-206,-1789,1977,278.8,-275.5,-295.4,-348,-333,67,2
-996,-1977,882,-95.2,-108.0,-248.6,-307,-398,42,2
-956,-326,499,66.4,-47.8,-93.8,-278,-420,0,2
-1998,56,258,-42.4,-68.4,-40.5,-268,-440,-11,2
-1944,-85,-571,49.4,-32.4,-62.5,-244,-455,-19,2
-1807,1776,-49,85.5,-52.1,-149.1,-217,-442,-45,2
-1988,-379,-691,-43.2,-94.2,-279.5,-143,-522,-23,2
-1998,1099,-856,272.7,-84.4,-180.1,-63,-517,-77,2
-35,987,-392,-12.4,18.2,-27.8,-39,-489,-103,2
58,-220,-351,-53.9,131.3,200.8,-71,-497,-88,2
-545,195,-225,74.9,210.9,363.7,-191,-444,-52,2
-1969,924,720,28.2,268.5,439.3,-297,-332,-28,2
-1998,-1998,809,-245.9,183.5,367.7,-357,-233,56,2
-870,-1998,1450,55.5,0.9,35.1,-358,-171,84,2
-1911,-1998,-1752,-210.4,-147.4,-431.4,-361,-223,81,2
-1311,-78,688,-78.2,-108.1,-240.1,-349,-302,23,2
-1139,-173,154,109.6,-57.1,-116.0,-325,-337,0,2
-1823,-386,282,-16.5,-68.9,-40.5,-297,-355,-9,2
-1998,173,-295,-9.6,-42.9,-49.4,-279,-376,-26,2
-1440,1134,-182,169.7,-20.0,-71.2,-269,-365,-33,2
-1575,84,-555,-169.6,-80.0,-202.3,-230,-425,-42,2
-1682,-411,-973,130.5,-77.7,-250.9,-158,-468,-65,2
-1990,1598,-804,180.1,-84.6,-89.3,-113,-423,-134,2
-275,291,-365,-117.4,29.5,67.9,-108,-434,-107,2
128,-425,-430,-22.6,137.2,294.2,-171,-423,-90,2
-927,587,-197,61.1,219.3,414.1,-268,-334,-51,2
-1998,-798,629,-74.3,238.6,413.5,-334,-217,25,2
-1903,-1998,1036,-98.8,101.8,211.8,-345,-146,60,2
-61,-1998,861,-65.9,-18.0,-91.5,-341,-163,49,2
399,-1375,832,419.5,-97.0,-241.7,-347,-242,40,2
-919,-1640,327,31.8,-78.7,-199.7,-325,-292,8,2
-1343,-492,254,22.8,-48.3,-76.3,-303,-320,-13,2
-1998,43,206,-62.0,-55.6,-59.4,-291,-342,-25,2
-1659,560,-500,102.8,-27.2,-71.5,-272,-349,-38,2
-1589,1095,-154,-48.1,-71.6,-153.5,-260,-353,-44,2
-1869,-491,-590,-62.5,-100.0,-261.2,-207,-449,-56,2
-1921,1048,-691,310.4,-80.6,-179.5,-143,-443,-98,2
20,1156,-248,-92.8,1.9,22.8,-129,-414,-127,2
-143,-254,-298,-138.8,84.1,226.1,-150,-445,-103,2
-451,70,-359,75.3,148.8,396.4,-234,-390,-67,2
-1998,189,213,-39.1,234.9,434.6,-324,-248,-3,2
-1998,-1998,444,-231.4,151.4,309.0,-338,-171,27,2
-479,-1998,1093,-9.5,-6.6,-7.9,-349,-148,40,2
-865,-1998,540,-133.0,-187.5,-387.1,-348,-224,33,2
-1326,-202,1083,-90.5,-78.8,-235.7,-334,-278,6,2
-1243,-156,94,35.7,-49.3,-94.4,-326,-301,-16,2
-1998,-133,377,-24.2,-60.6,-46.4,-305,-319,-23,2
-1750,423,-394,58.6,-35.4,-64.4,-288,-339,-48,2
-1740,1371,-35,32.6,-49.1,-107.5,-275,-338,-60,2
-1746,-346,-696,-105.4,-89.8,-257.1,-236,-419,-60,2
-1998,740,-896,271.4,-74.9,-208.3,-165,-433,-95,2
-288,1344,-143,37.6,-39.6,-74.4,-145,-385,-133,2
-290,-195,-466,-157.2,77.0,184.8,-164,-430,-96,2
-211,-333,-374,3.9,131.6,364.9,-231,-393,-79,2
-1599,144,218,-51.6,202.6,434.0,-308,-281,-24,2
-1998,-1972,729,-185.2,148.8,373.7,-339,-194,24,2
-1148,-1998,848,17.7,27.0,108.4,-343,-132,33,2
-704,-1953,-862,4.9,-4.9,-109.9,-341,-152,52,2
1927,1752,-588,396.5,-105.5,-293.9,-346,-220,9,2
-333,-1328,-932,49.2,-67.3,-183.6,-329,-293,-8,2
-1532,-823,-271,-7.8,-60.6,-48.5,-321,-314,-21,2
-1998,217,116,-12.8,-39.6,-45.2,-292,-329,-32,2
-1827,1448,-353,149.3,-27.5,-76.4,-285,-325,-47,2
-1984,234,-370,-175.2,-77.8,-240.1,-260,-365,-59,2
-1579,-215,-951,101.9,-86.3,-274.0,-207,-426,-74,2
-1961,1772,-655,267.0,-63.3,-90.5,-153,-373,-122,2
68,302,-396,-179.2,22.1,95.9,-154,-406,-101,2
-12,-770,-584,-92.3,93.8,289.8,-214,-403,-70,2
-578,349,-150,77.1,197.1,425.8,-288,-284,-53,2
-1998,-546,358,-164.2,209.3,384.2,-322,-183,21,2
-1367,-1998,792,40.8,69.9,153.6,-332,-136,31,2
-67,-1946,367,-43.3,-25.6,-97.4,-338,-140,46,2
316,448,190,560.0,-79.8,-245.4,-343,-212,36,2
-948,-1973,-99,-61.1,-85.8,-218.2,-326,-281,-7,2
-1278,-408,175,15.7,-54.1,-80.4,-310,-299,-30,2
-1998,154,180,-57.8,-63.1,-49.3,-293,-323,-35,2
-1943,566,-547,94.4,-34.5,-77.2,-278,-335,-61,2
-1409,840,-157,-40.8,-65.3,-179.8,-264,-353,-63,2
-1614,-463,-635,-20.9,-103.3,-255.0,-210,-422,-75,2
-1998,1166,-979,231.5,-83.7,-143.3,-167,-424,-112,2
-88,952,-423,-68.3,2.8,14.2,-140,-405,-124,2
-49,-501,-467,-127.0,89.1,224.7,-177,-432,-93,2
-521,248,-342,87.2,163.6,387.4,-257,-346,-60,2
-1998,206,301,-134.8,227.2,405.5,-336,-242,-1,2
-1998,-1998,254,-118.2,90.0,267.3,-343,-171,30,2
-37,-1998,1028,-54.0,-7.2,-52.9,-337,-142,46,2
-376,-1955,1170,125.5,-223.0,-335.4,-347,-219,34,2
-1651,-1314,662,-120.4,-91.2,-245.1,-334,-259,26,2
-1014,-347,441,36.7,-43.8,-101.6,-322,-296,3,2
-1998,-146,319,-37.8,-52.8,-38.5,-315,-321,-14,2
-1826,303,-309,50.8,-19.7,-63.2,-299,-336,-9,2
-1532,1571,60,12.4,-60.9,-141.8,-282,-341,-36,2
-1984,-123,-655,-80.5,-95.6,-265.8,-238,-430,-50,2
-1915,818,-895,300.1,-69.5,-184.3,-176,-428,-82,2
-37,1368,-159,39.0,-31.0,-36.7,-148,-390,-129,2
-270,-247,-428,-144.2,72.7,169.1,-176,-415,-100,2
-413,-239,-449,51.8,152.4,366.1,-247,-348,-68,2
-1803,758,206,-4.1,246.9,428.4,-316,-227,-8,2
-1998,-1998,773,-239.4,189.2,361.2,-339,-138,40,2
-880,-1998,1280,1.4,-1.2,9.8,-334,-106,57,2
-1998,-1998,419,207.9,-159.1,-320.3,-345,-182,28,2
-1409,-1315,1105,-150.9,-105.7,-236.2,-343,-219,16,2
-1020,-223,397,53.3,-48.7,-112.9,-325,-254,-4,2
-1865,-331,314,-17.7,-58.8,-22.1,-317,-277,-26,2
-1943,391,-293,-10.3,-44.5,-38.5,-299,-299,-35,2
-1491,1161,-55,132.7,-30.7,-78.8,-296,-298,-30,2
-1365,321,-325,-141.4,-96.6,-190.4,-263,-349,-53,2
-1460,-419,-886,54.6,-99.4,-244.9,-201,-428,-65,2
-1998,1325,-955,192.5,-89.6,-107.1,-153,-393,-105,2
-267,317,-449,-116.2,7.9,56.9,-120,-402,-126,2
131,-564,-437,-44.3,113.0,272.2,-174,-414,-93,2
-864,595,-286,52.3,202.9,402.5,-268,-316,-70,2
-1998,-564,413,-63.9,239.6,426.3,-328,-214,1,2
-1962,-1998,846,-156.3,119.5,245.6,-335,-133,36,2
-272,-1998,1214,-32.1,-11.2,-97.3,-336,-124,50,2
-1990,-1998,1813,390.1,-115.0,-245.0,-347,-194,33,2
-1284,-1708,-53,-31.9,-92.6,-218.4,-327,-254,12,2
-1036,-619,187,6.3,-61.3,-90.7,-320,-284,-10,2
-1998,136,373,-27.4,-65.1,-41.2,-294,-296,-29,2
-1836,387,-349,26.3,-44.1,-72.4,-282,-313,-42,2
-1679,1160,-197,14.7,-77.7,-150.9,-262,-327,-62,2
-1711,-3,-875,-124.0,-106.6,-258.8,-199,-418,-77,2
-1998,658,-1236,259.2,-75.8,-122.2,-152,-416,-95,2
-516,1207,-483,-96.8,93.5,251.6,-140,-393,-130,2
-4,-104,-391,-63.0,7.3,24.9,-172,-401,-108,2
-669,185,-283,-3.1,181.7,403.4,-257,-339,-57,2
-1998,-377,674,-114.9,213.5,434.4,-322,-236,8,2
-1947,-1998,239,-200.7,113.0,273.2,-342,-171,33,2
-225,-1944,555,85.9,0.2,-3.9,-339,-127,44,2
1546,-1812,288,231.4,-164.8,-339.7,-341,-206,22,2
-1379,-1406,595,-36.8,-81.3,-225.2,-324,-255,15,2
-863,-371,399,3.0,-68.6,-104.3,-314,-285,-6,2
-1998,128,757,-37.1,-66.6,-37.5,-295,-305,-43,2
-1854,98,-576,6.4,-36.1,-68.8,-283,-333,-37,2
-1768,1204,-21,134.6,-40.6,-114.1,-267,-324,-54,2
-1946,-46,-520,-130.9,-103.1,-248.3,-230,-389,-72,2
-1998,236,-983,87.7,-81.9,-203.6,-169,-444,-84,2
-378,1253,-442,116.1,-28.4,-45.0,-135,-403,-128,2
-268,85,-637,-13.6,88.5,221.6,-157,-412,-109,2
-355,396,-314,-7.9,195.9,374.7,-236,-351,-79,2
-1998,-94,120,-127.8,245.0,443.1,-311,-256,-11,2
-1998,-1998,521,-237.5,142.8,324.3,-337,-156,36,2
-336,-1998,1240,-2.9,10.7,0.7,-340,-131,38,2
-1998,-1998,1842,-275.0,-79.6,-442.1,-346,-210,36,2
-1203,1,928,-57.7,-98.4,-241.0,-344,-266,8,2
-1150,-296,201,83.9,-56.0,-125.5,-322,-297,-7,2
-1760,-369,428,-30.8,-68.3,-32.2,-299,-313,-30,2
-1978,155,-306,22.6,-27.2,-52.9,-299,-336,-30,2
-1610,1492,67,125.8,-27.5,-70.0,-284,-326,-53,2
-1676,-142,-327,-169.9,-97.0,-227.7,-247,-400,-53,2
-1510,-18,-1108,73.3,-82.8,-250.5,-181,-443,-72,2
-1706,1551,-647,171.1,-68.2,-90.3,-137,-412,-122,2
-454,328,-463,-94.2,34.6,83.2,-138,-430,-115,2
-70,-599,-452,-32.5,125.0,328.9,-200,-408,-78,2
-935,435,-213,50.5,219.3,425.6,-283,-302,-39,2
-1998,-1357,582,-87.7,214.6,397.4,-326,-188,28,2
-1576,-1998,1017,-47.8,95.1,170.0,-334,-125,59,2
-183,-1967,467,-70.0,-4.9,-82.6,-340,-123,54,2
1600,-614,116,419.0,-81.5,-236.4,-348,-210,29,2
-1384,-1764,-25,-19.9,-72.5,-236.8,-341,-275,10,2
-1086,-633,38,19.5,-60.9,-88.0,-331,-301,-11,2
-1998,-112,461,-49.4,-55.5,-30.6,-314,-321,-23,2
-1872,345,-358,62.2,-29.8,-59.9,-298,-329,-42,2
-1519,1086,-90,61.7,-58.8,-131.8,-282,-328,-40,2
-1858,138,-591,-98.3,-104.3,-251.9,-254,-397,-68,2
-1731,478,-982,187.3,-65.0,-212.5,-184,-439,-76,2
-557,1139,-301,21.0,-45.9,-64.1,-145,-413,-118,2
-53,-70,-370,-143.5,62.1,134.6,-171,-431,-101,2
-224,-476,-472,-11.9,127.0,348.9,-246,-386,-77,2
-1247,540,-14,2.7,231.2,422.0,-322,-259,-21,2
-1998,-1707,783,-218.3,181.2,362.1,-348,-172,41,2
-1124,-1998,1324,26.7,34.3,110.3,-337,-107,63,2
-743,-1998,-974,-164.0,-25.6,-154.0,-339,-137,49,2
1995,1964,-443,409.9,-107.1,-288.8,-350,-205,38,2
-274,-1569,-420,20.6,-73.2,-178.9,-338,-279,7,2
-1431,-525,-94,-4.2,-60.9,-73.0,-328,-299,-10,2
-1998,60,101,-29.6,-53.6,-45.6,-319,-318,-20,2
-1719,475,-398,112.7,-26.5,-70.4,-303,-326,-33,2
-1390,1003,-505,-71.2,-70.0,-199.9,-278,-341,-48,2
-1531,-353,-534,27.6,-91.4,-259.8,-229,-417,-70,2
-1998,1103,-717,297.4,-80.6,-146.5,-187,-405,-106,2
7,815,-304,-100.4,-14.8,10.6,-148,-395,-115,2
-37,-542,-345,-166.3,65.1,196.4,-184,-421,-87,2
-404,-176,-360,72.5,122.2,372.2,-258,-363,-56,2
-1762,485,309,-36.5,216.6,411.8,-313,-243,-15,2
-1998,-1998,565,-200.3,134.1,286.0,-346,-167,28,2
-734,-1998,1113,-8.1,-0.4,-13.6,-337,-134,49,2
-1249,-1998,-1997,-86.1,91.0,-174.0,-347,-158,46,2
567,1409,38,112.8,-97.0,-244.3,-342,-222,21,2
-1074,-357,-39,120.7,-34.9,-129.9,-316,-281,3,2
-1908,-327,112,-17.6,-61.3,-39.4,-318,-306,-21,2
-1972,60,48,7.7,-25.6,-48.0,-300,-329,-30,2
-1822,1719,-72,112.1,-49.3,-114.3,-287,-329,-45,2
-1927,-108,-432,-80.7,-92.8,-264.8,-246,-411,-54,2
-1899,676,-919,247.9,-93.1,-221.3,-183,-425,-88,2
-798,1211,-476,49.5,-61.9,-79.1,-138,-390,-127,2
21,-202,-390,-131.4,46.4,115.0,-152,-412,-112,2
-13,-190,-339,20.2,133.7,312.1,-222,-379,-80,2
-973,463,29,-14.9,206.9,401.4,-290,-275,-42,2
-1998,-1098,950,-150.2,179.4,392.4,-332,-192,-7,2
-1360,-1998,345,14.7,33.3,110.1,-332,-160,33,2
-882,-1998,-1375,-290.0,36.6,-301.7,-349,-174,36,2
-409,1901,608,124.3,-92.7,-241.0,-335,-212,15,2
-1075,-550,-361,117.0,-43.0,-116.4,-334,-268,-6,2
-1880,-390,253,-23.6,-66.4,-47.0,-312,-289,-28,2
-1993,228,22,-27.1,-36.6,-49.7,-295,-316,-33,2
-1803,1466,-294,120.6,-37.9,-88.5,-289,-323,-52,2
-1757,394,-552,-159.0,-85.1,-226.5,-250,-379,-54,2
-1243,-288,-1065,131.9,-53.3,-228.1,-188,-443,-70,2
-1977,1507,-757,140.6,-47.9,-60.9,-147,-390,-126,2
-331,65,-290,-154.2,40.1,110.9,-155,-412,-111,2
-83,-628,-387,-42.0,111.6,316.9,-205,-403,-71,2
-966,487,-68,70.2,186.1,421.8,-280,-305,-34,2
-1998,-877,962,-123.4,177.0,401.1,-331,-187,18,2
-1589,-1998,71,-164.0,77.7,168.2,-335,-150,41,2
-714,-1887,509,80.5,4.2,-79.2,-337,-148,55,2
1187,305,-741,344.1,-91.4,-265.9,-342,-216,22,2
-971,-1910,-344,67.0,-44.8,-168.2,-321,-284,11,2
-1286,-658,15,3.4,-39.0,-68.8,-314,-304,-13,2
-1998,102,232,-50.1,-41.7,-48.6,-299,-326,-14,2
-1681,693,-567,108.8,-14.9,-77.1,-292,-330,-16,2
-1390,935,-133,-59.8,-63.0,-163.7,-270,-358,-38,2
-1722,-548,-414,-5.8,-93.1,-252.4,-209,-433,-47,2
-1998,1220,-778,315.2,-79.8,-114.8,-167,-414,-100,2
-161,841,-346,-108.5,6.2,31.5,-153,-408,-100,2
22,-581,-298,-55.7,93.1,228.3,-196,-412,-77,2
-543,394,-259,91.2,171.6,370.3,-277,-329,-50,2
-1986,162,408,-79.6,239.6,412.7,-333,-223,10,2
-1998,-1998,643,-217.8,135.5,307.0,-336,-148,43,2
-386,-1998,287,19.0,12.9,33.6,-326,-115,52,2
205,-1596,-728,424.2,-112.0,-251.7,-341,-188,39,2
-1049,-1244,926,-141.4,-82.3,-228.2,-335,-244,20,2
-1088,-195,339,10.9,-53.4,-91.2,-325,-268,5,2
-1998,-56,338,-37.5,-56.7,-29.3,-310,-282,-14,2
-1736,176,-435,79.5,-51.5,-97.5,-306,-305,-22,2
-1639,1335,118,35.8,-27.0,-54.4,-291,-301,-24,2
-1695,144,-407,-117.3,-97.5,-232.4,-251,-369,-57,2
-1443,67,-1107,113.1,-70.9,-234.2,-196,-419,-61,2
-1451,1305,-557,121.6,-61.0,-78.1,-152,-390,-110,2
-137,35,-267,-127.6,53.4,116.6,-164,-406,-94,2
9,-649,-368,24.9,129.5,316.1,-214,-388,-75,2
-1095,652,62,55.4,218.6,401.1,-298,-280,-30,2
-1998,-1102,771,-121.1,196.7,388.6,-341,-161,51,2
-1941,-1998,902,-152.8,74.9,185.4,-336,-110,52,2
-218,-1998,702,-32.7,-22.1,-92.9,-329,-125,43,2
-839,-1224,1096,429.7,-118.9,-245.2,-341,-182,32,2
-1435,-1654,719,-106.3,-96.6,-232.6,-331,-253,-2,2
-1061,-413,401,12.3,-53.9,-79.5,-320,-269,-7,2
-1998,106,503,-68.7,-60.4,-48.3,-299,-292,-19,2
-1735,365,-265,82.1,-22.9,-61.3,-290,-305,-40,2
-1481,1254,346,25.0,-52.5,-108.5,-280,-301,-47,2
-1672,-135,-544,-112.5,-103.0,-242.1,-237,-387,-62,2
-1978,520,-882,174.9,-87.6,-202.0,-182,-417,-89,2
-249,1075,-298,28.2,-66.2,-74.3,-134,-397,-117,2
-509,-224,-551,-117.0,15.0,105.2,-141,-422,-102,2
-53,-227,-330,61.0,109.9,348.1,-210,-375,-81,2
-983,848,58,-57.5,197.6,426.5,-273,-278,-54,2
-1998,-1818,420,-242.3,151.7,401.8,-317,-204,-18,2
-1291,-1998,792,59.6,42.3,145.3,-318,-152,19,2
-1422,-1823,863,-18.7,-13.5,-83.2,-317,-158,19,2
787,1343,891,603.7,-67.2,-208.2,-315,-217,4,2
-1376,-1998,-475,-101.9,-75.9,-227.9,-304,-290,-16,2
-1398,-411,-27,27.2,-68.0,-91.1,-275,-309,-48,2
-1989,-73,821,-12.0,-73.4,-59.9,-263,-331,-61,2
-1857,425,-396,32.6,-46.2,-67.1,-242,-349,-81,2
-1571,801,231,-84.9,-78.1,-123.4,-211,-356,-85,2
-1802,-165,-264,-55.4,-98.0,-230.9,-165,-430,-76,2
-1992,868,-856,161.4,-102.9,-133.3,-106,-438,-122,2
-507,412,-780,-73.7,-30.8,-10.3,-67,-442,-117,2
-128,-243,-318,12.2,41.8,203.4,-111,-422,-111,2
-378,368,-211,0.6,142.6,381.0,-186,-375,-105,2
-1881,261,-118,-94.7,197.0,441.7,-274,-293,-56,2
-1998,-1998,576,-228.9,149.1,320.7,-306,-234,-11,2
-629,-1903,1522,19.3,2.7,58.5,-310,-191,-4,2
-937,-1998,-536,-253.1,-165.4,-478.9,-307,-286,-20,2
-1230,901,868,-136.2,-102.7,-237.9,-289,-298,-44,2
-1212,-284,302,113.2,-60.8,-81.4,-259,-340,-78,2
-1544,-440,352,-20.9,-64.1,-12.3,-231,-341,-71,2
-1979,583,213,-29.6,-46.2,-31.2,-221,-357,-92,2
-1541,1457,219,32.0,-53.7,-53.0,-204,-361,-102,2
-1050,89,-344,-267.5,-140.1,-197.6,-148,-443,-92,2
-1156,78,-827,98.0,-125.4,-194.8,-57,-495,-86,2
-1998,1679,-647,143.9,-138.1,-62.8,5,-432,-138,2
-521,-210,-1014,-222.6,-59.5,54.6,25,-481,-116,2
-411,-905,-991,4.7,10.2,227.2,5,-510,-95,2
-805,61,-641,53.5,116.2,367.3,-83,-475,-97,2
-1966,-81,-359,-65.8,193.9,406.3,-210,-415,-68,2
-1998,-1998,511,-213.0,156.8,275.6,-296,-369,-15,2
-627,-1998,1012,-39.6,31.1,5.9,-326,-350,18,2
-1998,-1998,69,-384.7,28.6,-400.3,-322,-388,26,2
-898,1237,1331,33.1,-83.7,-210.0,-257,-440,-20,2
-905,-212,357,90.4,-55.9,-98.3,-196,-490,-22,2
-1790,-308,491,-18.3,-61.3,-14.1,-168,-500,-51,2
-1933,439,326,-29.9,-51.1,-12.8,-141,-511,-55,2
-1449,1334,-70,-1.4,-47.6,-61.4,-127,-509,-60,2
-1294,305,-169,-197.4,-129.2,-204.4,-56,-581,-26,2
-1492,-86,-848,-30.3,-118.9,-219.8,43,-605,11,2
-1516,1200,-875,93.9,-116.3,-77.4,105,-574,-33,2
-735,119,-939,-139.2,-41.9,70.2,109,-603,0,2
-59,-595,-721,-57.4,24.2,271.8,39,-616,21,2
-689,132,-558,9.8,123.9,394.3,-95,-604,34,2
-1998,-224,60,-107.0,183.4,401.3,-240,-539,81,2
-1972,-1998,-128,-81.7,110.6,245.2,-317,-479,166,2
-428,-1998,1077,-8.4,4.4,-34.5,-336,-463,178,2
-1995,-1998,316,-201.6,-128.6,-548.5,-279,-535,193,2
-1171,-44,822,-100.3,-72.1,-251.2,-215,-574,119,2
-1017,-275,360,68.8,-45.7,-106.4,-162,-611,109,2
-1720,-240,469,-10.2,-59.6,-14.6,-146,-612,100,2
-1923,469,60,-21.9,-51.7,-32.5,-126,-628,102,2
-1408,1171,-269,33.2,-42.7,-107.0,-99,-626,80,2
-1512,14,-473,-95.9,-98.0,-221.8,-23,-659,102,2
-1465,587,-794,137.0,-79.1,-191.3,68,-658,108,2
-530,1156,-306,-15.0,-64.0,-55.3,106,-644,70,2
-522,-383,-722,-190.8,1.4,111.7,104,-659,109,2
-116,-714,-518,27.5,67.3,306.2,23,-670,150,2
-787,637,-36,62.7,167.9,390.5,-123,-633,135,2
-1998,-615,209,-183.8,204.4,381.9,-256,-564,206,2
-1620,-1998,149,15.6,67.1,134.7,-322,-480,275,2
-1019,-1998,798,-180.7,22.4,-190.5,-308,-496,302,2
601,1997,992,256.2,-95.8,-258.8,-233,-588,220,2
-728,-1128,-277,74.9,-36.9,-124.1,-171,-622,211,2
-1601,-577,116,-2.8,-43.1,-51.7,-152,-638,203,2
-1998,246,192,-46.9,-48.7,-47.4,-135,-639,207,2
-1391,737,-152,96.9,-19.8,-61.8,-116,-646,180,2
-1423,614,-364,-128.2,-65.3,-158.2,-73,-664,184,2
-1749,-419,-413,9.7,-85.9,-270.8,19,-676,210,2
-1197,1100,-923,329.2,-75.9,-149.8,88,-668,142,2
-98,660,-426,-123.5,-16.3,-11.6,115,-658,127,2
-256,-536,-418,-129.6,60.3,179.6,80,-670,169,2
-435,-147,-325,39.3,125.0,364.9,-37,-662,179,2
-1716,206,143,-54.3,212.3,420.6,-186,-606,211,2
-1998,-1998,703,-176.1,171.2,342.5,-286,-524,285,2
-789,-1998,1035,78.5,38.2,49.0,-314,-479,314,2
-445,-1974,-1886,-273.9,109.8,-324.4,-304,-497,321,2
1827,1156,849,65.9,-98.6,-234.1,-220,-589,259,2
-1013,-574,0,96.3,-35.3,-120.2,-162,-625,242,2
-1899,-163,337,-6.3,-51.2,-37.0,-132,-636,218,2
-1998,35,-94,-25.4,-31.8,-57.4,-108,-646,237,2
-1746,1259,-227,130.2,-32.2,-68.4,-99,-652,194,2
-1483,337,-294,-176.1,-71.6,-194.1,-51,-674,214,2
-1193,-365,-733,-7.7,-58.5,-239.5,30,-675,231,2
-1998,1131,-596,192.3,-57.4,-85.7,92,-674,169,2
-297,109,-226,-91.1,21.0,73.3,107,-667,164,2
