X(mg),Y(mg),Z(mg),X(dps),Y(dps),Z(dps),X(mGa),Y(mGa),Z(mGa),Output
-1303,154,-107,-42.0,-49.4,-135.3,-253,-180,52,3
-1343,-433,-9,-16.5,-21.8,-73.8,-278,-186,41,3
-818,-330,56,9.1,-2.4,-15.6,-299,-195,32,3
-313,-363,-70,-19.7,19.5,43.4,-308,-164,61,3
104,284,-51,82.3,38.3,134.1,-301,-120,83,3
537,543,151,-25.0,61.1,135.0,-284,-96,77,3
542,247,-11,-86.5,43.7,137.2,-270,-93,73,3
-599,-1376,180,-110.0,39.9,87.6,-243,-66,76,3
-287,-1069,-2,129.5,13.6,90.9,-200,-32,113,3
-1381,-638,296,15.0,24.1,32.8,-196,-40,132,3
-1847,-1174,-225,-7.1,14.9,-12.4,-185,-53,159,3
-1998,196,-51,199.1,-19.6,-21.4,-190,-55,191,3
-1658,208,-209,-31.6,-19.8,-87.9,-216,-99,153,3
-1998,-703,-289,-156.5,-31.7,-180.9,-226,-124,134,3
-1998,-61,-452,68.3,-43.4,-133.7,-242,-141,115,3
-1495,299,131,10.2,-49.2,-97.8,-251,-169,90,3
-1197,-622,-22,-85.4,-34.7,-91.7,-270,-189,57,3
-1283,-624,-37,-3.2,-19.6,-44.4,-281,-199,47,3
-524,-226,21,48.5,-16.5,22.3,-299,-176,46,3
-16,43,-75,45.0,24.5,90.5,-313,-136,70,3
269,406,169,51.3,44.1,149.8,-303,-113,91,3
438,716,355,-47.3,34.6,160.5,-279,-91,78,3
306,-366,-426,-208.1,68.3,89.8,-256,-91,78,3
-1022,-1998,125,39.6,17.0,86.8,-213,-44,111,3
-706,-471,132,148.4,26.1,70.2,-204,-33,138,3
-1327,-901,245,-44.1,18.9,14.4,-184,-37,154,3
-1869,-740,-247,137.4,-19.0,6.7,-185,-44,177,3
-1968,290,-76,71.2,-34.5,-43.6,-202,-72,176,3
-1752,21,-225,-49.4,-39.3,-95.0,-212,-110,147,3
-1739,-745,-746,-112.0,-77.1,-149.2,-220,-129,116,3
-1998,29,-190,62.0,-50.6,-130.9,-235,-154,86,3
-1310,-50,297,24.4,-49.2,-99.6,-253,-169,57,3
-1174,-296,175,-19.1,-41.9,-69.0,-274,-190,41,3
-973,-384,-253,-64.8,14.0,-41.0,-301,-191,54,3
-149,-283,-155,6.3,23.8,46.2,-313,-164,79,3
103,334,-14,58.5,41.2,112.7,-312,-144,85,3
555,552,-28,-64.4,37.3,123.2,-291,-109,74,3
475,204,-349,-103.1,19.5,146.5,-262,-106,69,3
-640,-1660,414,-136.0,31.7,70.7,-235,-61,85,3
-273,-644,212,146.9,14.4,88.9,-203,-48,100,3
-1219,-735,311,-29.4,21.6,40.0,-183,-43,119,3
-1774,-1365,-131,39.2,-2.0,9.6,-170,-48,171,3
-1998,288,46,147.0,-37.3,-27.5,-179,-63,161,3
-1775,228,-312,-67.2,-25.9,-93.5,-197,-103,147,3
-1986,-868,-421,-157.7,-44.1,-168.2,-214,-134,133,3
-1967,-115,-229,85.4,-50.6,-127.6,-214,-141,93,3
-1750,181,380,-27.0,-56.2,-121.9,-236,-169,62,3
-1254,-349,110,-38.0,-32.0,-79.5,-251,-186,43,3
-917,-480,-12,-1.9,-11.1,-32.6,-282,-190,36,3
-634,-197,61,47.3,8.2,43.6,-303,-167,45,3
157,119,-182,42.7,25.7,117.0,-299,-126,65,3
539,504,323,14.4,58.8,141.4,-284,-96,74,3
608,209,-29,-93.1,54.2,125.7,-266,-89,71,3
-101,-945,36,-97.4,53.4,106.0,-233,-62,73,3
-529,-1188,45,90.5,6.7,106.0,-192,-44,98,3
-1255,-633,335,17.6,27.0,39.6,-181,-41,124,3
-1952,-1102,31,-46.2,18.2,-8.7,-175,-46,165,3
-1998,-267,-39,157.4,-17.4,-24.3,-184,-64,179,3
-1832,374,-170,7.7,-35.7,-75.6,-193,-99,149,3
-1998,-291,-69,-147.0,-41.7,-161.7,-214,-129,121,3
-1910,-500,-329,14.0,-46.4,-140.7,-223,-144,110,3
-1835,120,319,98.0,-78.5,-101.7,-223,-159,65,3
-1163,-277,-5,-22.5,-47.1,-91.0,-253,-176,44,3
-1235,-264,82,-17.6,-20.3,-49.8,-278,-189,36,3
-621,-292,22,-14.2,4.4,17.9,-299,-177,50,3
113,-4,-220,45.1,40.6,105.8,-300,-130,68,3
442,337,173,62.0,45.2,160.7,-280,-76,79,3
943,856,165,-7.5,20.3,176.0,-268,-106,44,3
-274,-1123,-675,-325.5,77.0,47.6,-232,-75,49,3
-596,-1427,499,90.3,2.8,82.7,-189,-34,85,3
-919,-383,535,50.1,33.7,42.1,-183,-33,99,3
-1689,-1087,90,-49.6,29.4,-5.1,-173,-42,135,3
-1998,-230,-134,168.4,-8.5,-31.5,-177,-52,160,3
-1927,304,-138,21.2,-25.2,-76.6,-191,-80,156,3
-1998,-213,114,-110.8,-38.2,-148.9,-207,-125,126,3
-1786,-428,-319,25.5,-51.8,-144.0,-219,-137,97,3
-1734,230,358,73.7,-73.1,-114.1,-242,-174,57,3
-1256,-313,47,-39.6,-40.5,-107.3,-259,-188,42,3
-1343,-304,-53,-14.2,-5.6,-54.3,-281,-202,37,3
-680,-249,22,0.0,15.3,20.9,-305,-185,44,3
90,-104,-221,17.2,38.4,92.9,-309,-136,75,3
234,410,131,67.7,45.9,156.8,-294,-91,81,3
890,763,229,5.8,23.3,184.1,-276,-94,73,3
8,-958,-850,-327.5,85.9,36.6,-240,-67,86,3
-591,-1323,644,143.6,8.0,99.8,-199,-33,104,3
-931,-119,250,103.4,19.3,58.8,-182,-35,118,3
-1487,-1092,243,-84.2,13.7,6.0,-180,-37,132,3
-1998,-369,-12,175.0,-25.0,-8.4,-169,-56,167,3
-1814,271,-124,9.9,-41.2,-63.2,-191,-74,154,3
-1998,-101,444,-70.2,-46.7,-126.4,-204,-117,129,3
-1579,-433,-293,13.7,-54.6,-140.2,-209,-131,101,3
-1998,218,469,70.7,-77.8,-123.8,-224,-160,76,3
-1325,-111,-37,-21.4,-33.8,-111.9,-247,-188,46,3
-1146,-350,13,-28.0,-12.3,-64.4,-274,-189,43,3
-699,-344,5,10.4,3.9,12.3,-297,-193,42,3
-89,-123,-183,14.4,37.5,80.7,-307,-156,72,3
211,286,124,57.8,49.4,149.1,-301,-111,74,3
645,434,240,-29.9,49.0,145.0,-264,-82,83,3
300,61,167,-28.5,32.9,146.5,-254,-80,74,3
-952,-1853,28,-209.2,52.7,46.6,-214,-47,87,3
-864,-806,271,122.5,22.1,64.8,-188,-27,115,3
-1470,-493,278,-36.2,23.6,14.7,-183,-32,127,3
-1641,-1110,-3,94.3,-2.5,-9.9,-174,-44,168,3
-1949,179,-105,78.7,-32.4,-52.3,-188,-65,164,3
-1998,198,157,0.4,-36.1,-96.1,-201,-105,148,3
-1361,-261,-526,-49.7,-55.1,-139.1,-216,-131,123,3
-1617,89,-14,39.4,-71.0,-120.7,-233,-162,84,3
-1178,-367,-246,-47.6,-60.8,-125.6,-253,-175,57,3
-1392,-442,-29,21.8,-36.5,-74.0,-278,-183,36,3
-938,-165,64,23.7,-11.9,-12.6,-295,-184,35,3
-434,-208,8,-21.1,13.0,42.4,-305,-168,60,3
114,108,-6,45.6,39.9,119.6,-307,-138,71,3
589,378,-53,-21.7,45.8,126.7,-275,-85,68,3
406,541,166,-11.9,13.0,167.7,-259,-101,50,3
-594,-1936,-3,-210.5,45.6,75.1,-223,-54,70,3
-566,-669,398,144.5,19.7,85.8,-196,-36,105,3
-1163,-418,518,-22.6,44.8,34.0,-174,-41,116,3
-1880,-1488,84,-29.3,31.2,-16.4,-181,-37,157,3
-1996,-217,-77,211.9,-7.9,-21.0,-188,-57,179,3
-1839,320,-235,-15.9,-23.5,-79.2,-202,-85,167,3
-1998,-290,109,-112.3,-38.7,-154.7,-212,-121,136,3
-1739,-562,-376,-4.2,-49.8,-141.9,-230,-139,112,3
-1930,171,235,86.9,-81.4,-109.0,-236,-162,73,3
-1237,-464,-104,-29.5,-44.5,-109.4,-244,-173,47,3
-1179,-246,220,70.7,-45.9,-51.8,-271,-176,31,3
-778,-80,115,-30.3,5.1,-4.7,-299,-184,38,3
-121,-233,-156,-19.6,35.4,68.6,-313,-165,58,3
143,306,123,14.4,54.8,132.4,-306,-138,62,3
505,407,299,-46.9,34.6,140.9,-282,-105,64,3
280,-60,-195,-63.4,33.8,134.4,-266,-96,70,3
-963,-1795,324,-135.5,49.2,49.8,-223,-55,97,3
-666,-501,259,152.8,9.9,87.6,-201,-38,104,3
-1017,-615,179,-39.9,12.7,30.8,-185,-45,124,3
-1864,-1495,-216,63.9,-19.3,3.4,-183,-50,161,3
-1998,539,64,118.3,-35.7,-46.7,-193,-73,152,3
-1849,119,-307,-61.8,-14.9,-86.0,-216,-123,137,3
-1503,-755,-460,-118.3,-46.0,-155.4,-221,-136,123,3
-1720,-189,-245,102.6,-53.9,-114.0,-230,-154,94,3
-1592,48,131,38.3,-70.6,-127.1,-249,-184,59,3
-1331,-347,-162,-43.1,-22.8,-103.6,-267,-194,44,3
-1133,-121,82,21.3,-13.1,-30.4,-296,-195,36,3
-396,-390,22,-49.9,30.0,15.8,-311,-185,62,3
-108,-24,-94,57.1,53.8,97.1,-322,-152,72,3
271,522,133,-2.2,66.7,134.6,-315,-126,94,3
370,347,341,-56.8,27.7,157.2,-288,-95,90,3
-41,-775,-315,-157.0,60.2,95.8,-262,-77,79,3
-311,-1251,133,128.3,-0.7,125.3,-225,-40,121,3
-1064,-107,116,86.3,9.5,85.2,-198,-35,134,3
-1456,-972,250,-101.7,10.9,9.2,-198,-55,143,3
-1357,-1197,-125,73.0,-21.2,-16.4,-188,-60,178,3
-1998,521,-204,188.0,-55.3,-30.6,-191,-71,178,3
-1822,407,85,-77.6,-37.2,-90.0,-214,-116,134,3
-1203,-797,-494,-140.0,-54.9,-146.3,-222,-140,117,3
-1824,-76,-44,121.3,-74.7,-106.8,-233,-157,84,3
-999,38,-302,7.7,-61.3,-120.5,-238,-176,59,3
-1350,-361,8,-24.2,-40.3,-87.2,-262,-196,38,3
-875,-388,12,15.6,-12.6,-16.4,-286,-192,45,3
-604,-289,18,-12.7,11.4,31.2,-297,-178,62,3
40,-30,-115,30.1,39.2,101.9,-310,-148,81,3
255,373,114,17.2,48.7,140.4,-288,-108,84,3
504,486,274,6.9,21.0,167.7,-268,-90,83,3
-119,-687,-300,-192.7,71.0,78.1,-249,-78,73,3
-383,-1327,278,73.2,6.3,110.1,-220,-36,109,3
-850,-396,160,75.2,23.3,73.2,-196,-36,126,3
-1495,-864,301,-41.5,23.0,11.1,-185,-40,139,3
-1614,-936,-18,125.1,-3.0,-8.1,-176,-54,186,3
-1765,476,-180,98.1,-30.3,-46.8,-196,-77,190,3
-1852,57,-58,-45.2,-26.8,-89.8,-213,-105,160,3
-1306,-420,-577,-73.0,-53.6,-143.7,-229,-128,132,3
-1377,2,-329,50.6,-68.5,-124.1,-228,-155,104,3
-1586,-89,11,-30.3,-64.7,-113.1,-247,-181,73,3
-1373,-635,-28,-50.0,-27.6,-92.4,-265,-192,53,3
-1031,-346,41,49.6,-18.2,-28.3,-284,-194,43,3
-730,-180,128,-6.7,6.6,21.9,-304,-183,41,3
62,-110,-180,8.8,33.6,87.8,-312,-153,63,3
88,397,173,28.7,45.7,137.2,-305,-111,91,3
531,579,284,17.2,15.4,169.4,-288,-89,86,3
-104,-652,-754,-261.0,72.5,60.1,-260,-77,68,3
-344,-1337,488,100.0,7.2,117.5,-227,-35,96,3
-624,-322,151,84.9,14.4,86.3,-195,-34,110,3
-1412,-882,208,-50.6,11.4,28.0,-181,-39,121,3
-1685,-583,18,105.9,-13.2,4.8,-182,-45,144,3
-1722,132,-319,-60.2,-32.2,-40.4,-187,-78,136,3
-1603,-345,-247,-57.7,-43.9,-79.6,-191,-103,111,3
-1616,-446,-166,12.5,-83.5,-112.0,-197,-116,103,3
-1811,193,57,57.1,-65.6,-128.2,-209,-144,78,3
-1698,11,524,-1.0,-55.3,-110.6,-230,-171,32,3
-1130,-381,73,-36.0,-30.1,-95.8,-255,-184,33,3
-1211,-409,50,10.2,-0.4,-47.5,-282,-195,37,3
-469,-464,-53,9.9,18.4,-0.5,-308,-175,41,3
38,152,-191,80.1,49.5,90.4,-312,-131,74,3
312,645,87,14.5,47.4,129.1,-295,-108,61,3
350,368,235,-43.3,11.1,170.3,-272,-92,62,3
-88,-804,-456,-157.3,54.6,96.0,-240,-67,48,3
-180,-1302,424,111.3,6.9,111.5,-206,-31,89,3
-1012,15,357,72.9,34.7,58.6,-179,-40,109,3
-1395,-1022,126,-86.5,33.1,16.1,-181,-45,130,3
-1885,-507,-10,162.7,-3.9,-4.6,-186,-50,153,3
-1858,345,-107,45.9,-35.8,-49.2,-184,-73,162,3
-1857,73,-67,-57.3,-29.8,-96.7,-203,-113,132,3
-1429,-676,-550,-42.8,-74.2,-145.9,-213,-123,106,3
-1760,343,-208,77.4,-75.0,-111.5,-217,-146,79,3
-1601,-115,190,-57.8,-63.5,-126.0,-230,-179,34,3
-1227,-497,-1,-28.5,-31.8,-85.1,-256,-191,23,3
-1031,-331,96,19.6,-17.6,-23.5,-285,-187,23,3
-417,-293,76,20.6,15.7,48.3,-301,-172,33,3
277,63,-156,58.0,46.0,128.7,-302,-124,64,3
385,480,88,25.6,57.7,145.3,-286,-87,72,3
771,624,251,-10.0,40.8,154.2,-267,-88,57,3
-688,-1334,-371,-255.9,95.2,46.6,-235,-68,66,3
-569,-1253,508,129.3,22.1,80.7,-205,-28,103,3
-1078,-400,438,26.6,38.5,33.0,-197,-28,137,3
-1789,-1034,75,-22.2,19.6,2.6,-185,-45,187,3
-1998,-257,17,129.1,-6.5,-26.6,-183,-67,182,3
-1958,365,-288,31.5,-30.3,-66.5,-207,-88,172,3
-1998,-248,58,-100.1,-43.6,-148.1,-218,-121,137,3
-1738,-472,-310,11.5,-52.7,-141.8,-229,-133,115,3
-1738,123,79,101.5,-81.5,-109.3,-248,-159,87,3
-1336,-206,129,-17.5,-53.9,-102.2,-268,-176,55,3
-1138,-434,-95,-1.5,-19.9,-53.3,-284,-176,55,3
-826,-154,43,1.1,7.4,8.1,-308,-177,63,3
-18,-65,-134,-26.0,37.6,78.2,-309,-147,83,3
299,185,36,-13.2,49.0,140.6,-299,-115,82,3
575,545,248,22.4,27.9,165.6,-277,-65,92,3
-100,-224,267,-98.2,44.1,118.4,-246,-70,69,3
-242,-1664,187,-38.7,10.0,120.1,-213,-37,94,3
-887,-651,91,75.1,23.5,71.0,-194,-37,122,3
-1574,-681,227,-16.8,17.5,17.0,-178,-28,148,3
-1694,-811,-53,146.3,-10.0,-3.2,-179,-45,171,3
-1715,197,-64,36.8,-34.5,-61.3,-190,-72,173,3
-1992,-14,95,-16.3,-35.2,-98.2,-205,-111,158,3
-1397,-197,-594,-27.4,-65.5,-138.4,-225,-131,130,3
-1461,80,-199,26.1,-75.4,-127.5,-232,-153,99,3
-1220,-210,-239,-38.8,-66.8,-121.9,-247,-182,64,3
-1338,-408,-63,-8.4,-36.4,-77.4,-270,-185,43,3
-911,-299,125,23.1,-12.7,-10.8,-288,-192,43,3
-609,-304,50,-20.3,11.9,36.6,-313,-174,46,3
192,-47,-112,31.8,37.0,115.2,-303,-138,68,3
441,387,146,27.5,40.1,132.2,-287,-98,93,3
620,685,175,-21.3,32.3,148.1,-267,-105,62,3
-661,-1361,-319,-249.8,74.4,65.2,-237,-56,85,3
-353,-1015,321,159.6,3.1,100.3,-204,-29,100,3
-1024,-341,555,35.9,32.6,33.7,-186,-40,133,3
-1683,-1105,2,-23.4,21.4,7.2,-178,-37,164,3
-1998,-32,-28,191.4,-10.9,-11.5,-184,-50,181,3
-1774,251,-91,-10.4,-26.3,-69.2,-195,-72,176,3
-1998,-38,259,-62.1,-37.0,-105.0,-210,-105,143,3
-1293,-433,-570,-2.1,-66.9,-120.6,-221,-131,127,3
-1336,140,-85,47.1,-73.9,-113.5,-239,-157,91,3
-1450,-380,-85,-63.9,-59.2,-130.5,-251,-177,62,3
-1417,-234,-42,6.0,-22.8,-74.0,-278,-188,42,3
-937,-212,45,-14.8,0.3,-13.5,-294,-194,51,3
-226,-541,-114,-18.4,13.7,47.3,-317,-177,55,3
141,169,-115,85.7,41.3,127.8,-305,-124,79,3
468,607,67,-12.8,54.0,137.3,-288,-97,95,3
556,325,170,-33.8,34.0,154.4,-265,-99,64,3
-596,-1422,-168,-217.2,74.4,50.3,-238,-65,80,3
-704,-927,443,130.4,9.9,77.4,-215,-33,118,3
-1110,-367,414,-23.3,27.3,33.3,-186,-33,123,3
-1725,-1294,106,-30.2,13.3,-0.4,-183,-30,152,3
-1998,41,37,193.5,-17.5,-18.0,-180,-52,177,3
-1770,334,-98,-13.3,-29.1,-74.4,-187,-78,172,3
-1998,-293,391,-96.7,-40.1,-132.3,-215,-107,138,3
-1559,-466,-436,38.4,-49.7,-133.4,-219,-131,122,3
-1989,444,414,91.7,-82.1,-112.9,-237,-156,75,3
-1166,-316,-31,-65.4,-35.9,-105.1,-254,-186,58,3
-1178,-615,-63,13.5,-24.9,-60.6,-273,-186,44,3
-959,-201,60,30.5,-4.2,0.2,-301,-180,59,3
-216,-138,-49,-5.5,27.1,58.8,-322,-154,81,3
162,164,11,21.1,44.4,131.5,-309,-115,83,3
421,384,44,-23.8,41.0,140.9,-280,-89,85,3
414,232,139,-32.4,30.3,140.5,-254,-85,73,3
-759,-1458,54,-166.9,47.6,72.3,-214,-42,84,3
-442,-978,282,81.2,11.7,84.2,-184,-31,103,3
-1260,-684,305,-0.8,21.9,27.0,-175,-35,127,3
-1824,-1049,-28,79.0,2.0,9.8,-177,-46,155,3
-1989,143,201,67.7,-21.9,-39.2,-190,-62,158,3
-1884,-53,-353,-38.5,-26.5,-84.0,-199,-94,155,3
-1998,-351,-323,-98.4,-50.2,-152.8,-210,-125,117,3
-1883,-29,-297,28.5,-62.8,-124.6,-226,-139,72,3
-1687,-28,271,-26.6,-79.5,-120.6,-227,-167,55,3
-1156,-608,166,0.0,-55.2,-92.4,-238,-161,25,3
-1274,-174,158,58.0,-26.2,-45.3,-272,-175,28,3
-562,23,123,-40.3,27.0,3.4,-294,-184,28,3
-14,-188,-183,-47.6,44.3,73.2,-313,-153,49,3
157,98,-52,48.1,56.8,135.3,-301,-120,79,3
515,698,316,33.3,28.2,155.3,-268,-75,67,3
92,-95,-87,-128.9,53.7,110.3,-251,-90,61,3
-552,-1695,24,-44.3,30.4,107.8,-224,-41,84,3
-692,-555,149,98.2,32.2,77.7,-199,-23,100,3
-1394,-830,195,-43.8,27.5,18.5,-180,-29,114,3
-1843,-444,-38,132.8,-7.7,4.6,-175,-31,159,3
-1922,1,-118,-9.3,-30.8,-49.1,-180,-56,161,3
-1935,16,-161,-1.0,-47.7,-80.9,-193,-93,139,3
-1509,-227,-335,-19.6,-81.2,-131.6,-211,-121,104,3
-1689,100,-142,8.0,-62.2,-137.5,-224,-151,73,3
-1998,-16,282,-23.0,-41.2,-118.2,-248,-184,50,3
-1160,-581,-224,-48.4,-1.2,-94.5,-272,-188,39,3
-936,-335,0,47.2,-2.7,-29.6,-301,-191,44,3
-324,-138,-15,23.3,18.9,42.0,-313,-167,55,3
171,266,-338,35.6,40.3,124.9,-311,-124,78,3
478,508,84,-11.1,49.0,141.8,-279,-88,78,3
787,420,224,-31.9,24.9,165.9,-269,-93,52,3
-687,-1631,-270,-256.9,69.8,46.6,-234,-50,78,3
-632,-907,436,162.2,8.1,87.5,-192,-25,109,3
-1136,-387,479,-19.4,27.3,34.6,-177,-37,122,3
-1998,-1286,48,-4.5,10.7,-2.9,-179,-42,155,3
-1998,-51,-13,100.0,-16.3,-45.5,-189,-63,160,3
-1914,230,-306,25.2,-30.3,-80.2,-198,-89,146,3
-1887,-306,-315,-107.3,-61.1,-168.9,-210,-117,129,3
-1869,-182,-331,8.4,-57.7,-143.7,-221,-141,105,3
-1971,-148,237,36.7,-78.9,-110.3,-246,-162,69,3
-1201,-396,-41,-2.4,-51.0,-95.6,-259,-167,39,3
-1070,-68,149,20.7,-22.5,-34.3,-285,-172,35,3
-638,-100,8,-43.8,26.0,27.3,-304,-167,51,3
88,-23,-97,12.3,46.1,112.7,-306,-135,81,3
475,309,65,18.4,49.6,148.2,-292,-99,91,3
530,345,469,-27.2,33.7,148.4,-263,-74,78,3
0,-419,4,-78.0,48.5,118.2,-243,-69,64,3
-942,-1988,-17,-98.6,27.6,74.1,-204,-32,90,3
-1268,-505,223,130.4,25.9,48.4,-187,-29,120,3
-1491,-590,328,-64.5,12.0,-6.3,-175,-45,148,3
-1731,-870,-17,113.9,-22.4,-25.1,-176,-53,174,3
-1908,627,-195,51.5,-39.9,-72.2,-191,-88,147,3
-1998,-313,340,-81.9,-46.4,-141.6,-202,-118,127,3
-1761,-286,-278,33.3,-50.1,-140.6,-226,-137,105,3
-1613,103,242,78.4,-73.9,-111.5,-228,-154,60,3
-1208,-357,56,-18.1,-60.2,-104.2,-255,-169,40,3
-1347,-216,67,-4.4,-25.9,-64.0,-280,-180,31,3
-787,-215,65,-18.2,8.6,4.3,-297,-176,40,3
-99,-243,-148,-0.8,35.2,76.5,-313,-148,71,3
331,287,130,43.8,46.3,137.0,-298,-107,72,3
661,967,435,57.6,15.7,194.4,-278,-104,67,3
118,-974,-1104,-350.2,101.9,49.0,-240,-79,67,3
-735,-1373,827,121.5,22.1,94.9,-209,-30,101,3
-649,-420,542,70.9,33.4,70.9,-187,-37,120,3
-1383,-957,116,-50.6,22.2,28.8,-186,-33,141,3
-1799,-929,-148,125.5,-14.7,-7.4,-177,-51,175,3
-1998,265,-73,77.2,-41.2,-55.4,-193,-76,161,3
-1998,137,499,-67.5,-40.3,-112.7,-217,-109,136,3
-1506,-459,-570,-17.0,-54.6,-138.8,-218,-136,115,3
-1924,260,288,95.9,-87.2,-115.2,-231,-157,81,3
-1269,-325,-138,-43.4,-57.4,-111.3,-251,-179,47,3
-1337,-514,46,4.2,-42.6,-77.2,-271,-171,26,3
-892,-155,174,35.7,-24.0,6.3,-290,-177,14,3
33,-219,-234,-6.6,19.6,78.6,-298,-155,44,3
206,394,115,46.6,43.4,135.4,-298,-114,57,3
543,754,282,0.7,48.1,156.6,-269,-75,71,3
81,-277,270,-107.8,60.1,124.6,-238,-71,61,3
-106,-1690,-75,-13.5,34.7,104.1,-219,-34,88,3
-1035,-391,192,70.2,42.2,69.3,-193,-38,105,3
-1558,-836,230,-50.4,41.1,19.6,-184,-41,132,3
-1663,-1040,4,52.9,1.1,-15.1,-181,-58,163,3
-1985,-75,-129,89.4,-35.2,-64.8,-195,-76,174,3
-1998,306,434,-5.0,-40.6,-105.0,-220,-116,137,3
-1568,-300,-616,-50.5,-51.4,-139.7,-225,-140,118,3
-1635,-46,127,59.3,-77.4,-120.8,-237,-159,84,3
-1197,-306,-208,-10.7,-64.2,-118.3,-257,-185,49,3
-1313,-300,-27,-2.9,-39.6,-79.0,-270,-191,35,3
-918,-219,119,17.7,-14.7,-7.9,-288,-190,30,3
-132,-306,-44,11.7,26.2,73.0,-311,-148,47,3
107,269,-20,40.4,57.6,137.6,-304,-131,71,3
603,530,127,-38.2,64.8,143.9,-280,-84,85,3
342,-16,179,-70.7,51.1,141.0,-259,-93,78,3
-730,-1892,73,-118.6,50.8,77.8,-226,-43,90,3
-724,-681,157,115.2,32.0,75.6,-199,-37,122,3
-1354,-643,322,-23.5,25.6,30.9,-189,-44,127,3
-1773,-1221,-71,52.6,-6.4,8.1,-180,-46,181,3
-1998,342,8,70.5,-41.5,-46.3,-185,-72,176,3
-1877,215,-359,-50.6,-34.5,-95.2,-207,-98,130,3
-1370,-686,-559,-127.6,-58.3,-164.7,-217,-131,119,3
-1732,46,-224,108.7,-73.5,-119.0,-228,-143,92,3
-1179,36,-150,-30.1,-70.9,-129.9,-235,-172,62,3
-1322,-427,-42,-44.8,-35.9,-90.5,-263,-194,39,3
-830,-360,27,20.0,-17.7,-28.0,-293,-186,33,3
-560,-274,-54,3.2,13.4,30.7,-302,-161,54,3
113,47,-83,50.0,45.8,124.3,-300,-132,69,3
382,346,109,-21.0,51.6,140.4,-282,-94,71,3
673,459,165,-15.8,30.2,158.6,-265,-103,67,3
-586,-1618,-121,-226.8,69.0,54.0,-231,-55,84,3
-534,-781,289,146.5,17.4,86.6,-194,-32,112,3
-1169,-345,510,-0.8,31.6,44.8,-185,-30,118,3
-1730,-1419,46,-58.3,14.7,8.7,-176,-45,161,3
-1998,-217,-7,148.8,-17.0,-15.0,-189,-63,163,3
-1945,288,-127,5.3,-33.1,-70.9,-198,-82,154,3
-1998,-63,404,-128.1,-45.9,-159.6,-207,-115,122,3
-1867,-455,-117,17.6,-49.4,-137.2,-218,-131,101,3
-1961,89,339,85.0,-74.5,-112.7,-234,-153,69,3
-1274,-95,129,-23.1,-42.3,-105.7,-256,-185,51,3
-1243,-419,-8,-63.7,-13.4,-82.6,-280,-200,40,3
-742,-314,-20,23.7,6.9,-2.1,-304,-189,45,3
-187,-115,-59,22.6,28.7,68.8,-308,-162,67,3
221,207,-107,23.6,51.5,140.7,-309,-119,83,3
452,379,337,-7.6,34.3,151.8,-281,-75,87,3
146,-168,87,-114.1,48.0,111.1,-267,-85,62,3
-495,-1744,74,-25.2,23.8,112.9,-223,-42,90,3
-846,-327,189,131.9,24.2,96.2,-201,-28,126,3
-1316,-730,176,-75.3,29.2,23.1,-189,-42,122,3
-1712,-1299,-183,56.4,-9.2,4.6,-177,-37,169,3
-1998,579,12,140.7,-39.3,-38.8,-187,-63,176,3
-1762,41,-203,-91.1,-31.0,-95.2,-205,-103,150,3
-1448,-660,-667,-103.1,-62.2,-164.1,-215,-120,111,3
-1851,37,-203,135.0,-80.2,-110.8,-226,-146,82,3
-1413,235,49,38.6,-76.7,-113.8,-239,-171,59,3
-1437,-328,104,-70.5,-29.1,-103.1,-264,-184,43,3
-998,-319,57,7.2,-6.8,-35.1,-294,-181,45,3
-461,-95,-5,15.7,24.7,32.4,-315,-166,62,3
10,146,-115,17.4,58.8,124.9,-315,-125,93,3
389,162,129,4.9,84.7,150.4,-295,-87,91,3
930,248,407,-15.6,38.0,152.8,-280,-75,92,3
-112,-632,-722,-233.8,82.6,32.4,-245,-63,91,3
-853,-1298,269,59.3,6.6,95.6,-221,-31,115,3
-809,-744,206,86.3,12.8,60.1,-197,-35,139,3
-1946,-924,219,-26.6,10.1,-9.4,-196,-37,156,3
-1940,-752,-254,101.7,-26.0,-24.2,-195,-56,184,3
-1929,503,-163,65.0,-48.9,-70.0,-203,-93,166,3
-1998,54,238,-164.0,-44.5,-151.4,-227,-127,133,3
-1979,-455,-341,3.2,-43.4,-142.9,-239,-148,107,3
-1907,109,296,80.9,-61.8,-105.4,-248,-170,65,3
-1189,-514,-156,-48.0,-42.7,-113.6,-270,-188,69,3
-1258,-318,-63,-3.8,-19.8,-56.9,-294,-197,50,3
-696,-217,-7,6.8,8.6,11.7,-310,-187,59,3
-169,-200,-84,12.3,29.6,81.0,-313,-147,75,3
427,242,-70,91.3,54.7,157.8,-307,-105,98,3
559,706,403,-36.0,41.8,151.2,-277,-81,90,3
32,-444,-279,-200.2,63.6,70.3,-270,-84,79,3
-399,-1567,155,31.9,1.8,115.0,-232,-45,99,3
-778,-700,78,89.9,10.4,70.5,-201,-31,121,3
-1776,-850,360,17.1,-0.9,26.3,-189,-44,148,3
-1761,-348,-2,101.5,-27.1,3.9,-194,-57,167,3
-1794,-110,-11,-4.5,-42.4,-54.4,-195,-84,155,3
-1998,67,293,-42.9,-58.2,-115.7,-209,-111,131,3
-1525,-305,-205,20.4,-62.2,-131.3,-216,-132,110,3
-1751,342,310,40.6,-71.9,-116.4,-226,-166,71,3
